image,xmin,ymin,xmax,ymax
frame_000758.PNG,885.69,421.4,999.0,570.4
frame_000759.PNG,885.69,421.4,999.0,570.4
frame_000760.PNG,885.69,421.4,999.0,570.4
frame_000761.PNG,885.69,421.4,999.0,570.4
frame_000762.PNG,885.69,421.4,999.0,570.4
frame_000763.PNG,885.69,421.4,999.0,570.4
frame_000764.PNG,885.69,421.4,999.0,570.4
frame_000765.PNG,885.69,421.4,999.0,570.4
frame_000766.PNG,885.69,421.4,999.0,570.4
frame_000767.PNG,885.69,421.4,999.0,570.4
frame_000768.PNG,885.69,421.4,999.0,570.4
frame_000769.PNG,885.69,421.4,999.0,570.4
frame_000770.PNG,885.69,421.4,999.0,570.4
frame_000771.PNG,885.69,421.4,999.0,570.4
frame_000772.PNG,885.69,421.4,999.0,570.4
frame_000773.PNG,885.69,421.4,999.0,570.4
frame_000774.PNG,885.69,421.4,999.0,570.4
frame_000775.PNG,885.69,421.4,999.0,570.4
frame_000776.PNG,885.69,421.4,999.0,570.4
frame_000777.PNG,885.69,421.4,999.0,570.4
frame_000778.PNG,885.69,421.4,999.0,570.4
frame_000779.PNG,885.69,421.4,999.0,570.4
frame_000780.PNG,885.69,421.4,999.0,570.4
frame_000781.PNG,885.69,421.4,999.0,570.4
frame_000782.PNG,885.69,421.4,999.0,570.4
frame_000783.PNG,885.69,421.4,999.0,570.4
frame_000784.PNG,885.69,421.4,999.0,570.4
frame_000785.PNG,885.69,421.4,999.0,570.4
frame_000786.PNG,885.69,421.4,999.0,570.4
frame_000787.PNG,885.69,421.4,999.0,570.4
frame_000788.PNG,885.69,421.4,999.0,570.4
frame_000789.PNG,885.69,421.4,999.0,570.4
frame_000790.PNG,885.69,421.4,999.0,570.4
frame_000791.PNG,885.69,421.4,999.0,570.4
frame_000792.PNG,885.69,421.4,999.0,570.4
frame_000793.PNG,885.69,421.4,999.0,570.4
frame_000794.PNG,885.69,421.4,999.0,570.4
frame_000795.PNG,885.69,421.4,999.0,570.4
frame_000796.PNG,885.69,421.4,999.0,570.4
frame_000797.PNG,885.69,421.4,999.0,570.4
frame_000798.PNG,885.69,421.4,999.0,570.4
frame_000799.PNG,885.69,421.4,999.0,570.4
frame_000800.PNG,885.69,421.4,999.0,570.4
frame_000801.PNG,885.69,421.4,999.0,570.4
frame_000802.PNG,885.69,421.4,999.0,570.4
frame_000803.PNG,885.69,421.4,999.0,570.4
frame_000804.PNG,885.69,421.4,999.0,570.4
frame_000805.PNG,885.69,421.4,999.0,570.4
frame_000806.PNG,885.69,421.4,999.0,570.4
frame_000807.PNG,885.69,421.4,999.0,570.4
frame_000808.PNG,885.69,421.4,999.0,570.4
frame_000809.PNG,885.69,421.4,999.0,570.4
frame_000810.PNG,885.69,421.4,999.0,570.4
frame_000811.PNG,885.69,421.4,999.0,570.4
frame_000812.PNG,885.69,421.4,999.0,570.4
frame_000813.PNG,885.69,421.4,999.0,570.4
frame_000814.PNG,885.69,421.4,999.0,570.4
frame_000815.PNG,885.69,421.4,999.0,570.4
frame_000816.PNG,885.69,421.4,999.0,570.4
frame_000817.PNG,885.69,421.4,999.0,570.4
frame_000818.PNG,885.69,421.4,999.0,570.4
frame_000819.PNG,885.69,421.4,999.0,570.4
frame_000820.PNG,885.69,421.4,999.0,570.4
frame_000821.PNG,885.69,421.4,999.0,570.4
frame_000822.PNG,885.69,421.4,999.0,570.4
frame_000823.PNG,885.69,421.4,999.0,570.4
frame_000824.PNG,885.69,421.4,999.0,570.4
frame_000825.PNG,885.69,421.4,999.0,570.4
frame_000826.PNG,885.69,421.4,999.0,570.4
frame_000827.PNG,885.69,421.4,999.0,570.4
frame_000828.PNG,885.69,421.4,999.0,570.4
frame_000829.PNG,885.69,421.4,999.0,570.4
frame_000830.PNG,885.69,421.4,999.0,570.4
frame_000831.PNG,885.69,421.4,999.0,570.4
frame_000832.PNG,885.69,421.4,999.0,570.4
frame_000833.PNG,885.69,421.4,999.0,570.4
frame_000834.PNG,885.69,421.4,999.0,570.4
frame_000835.PNG,885.69,421.4,999.0,570.4
frame_000836.PNG,885.69,421.4,999.0,570.4
frame_000837.PNG,885.69,421.4,999.0,570.4
frame_000838.PNG,885.69,421.4,999.0,570.4
frame_000839.PNG,885.69,421.4,999.0,570.4
frame_000840.PNG,885.69,421.4,999.0,570.4
frame_000841.PNG,885.69,421.4,999.0,570.4
frame_000842.PNG,885.69,421.4,999.0,570.4
frame_000843.PNG,885.69,421.4,999.0,570.4
frame_000844.PNG,885.69,421.4,999.0,570.4
frame_000845.PNG,885.69,421.4,999.0,570.4
frame_000846.PNG,885.69,421.4,999.0,570.4
frame_000847.PNG,885.69,421.4,999.0,570.4
frame_000848.PNG,885.69,421.4,999.0,570.4
frame_000849.PNG,885.69,421.4,999.0,570.4
frame_000850.PNG,885.69,421.4,999.0,570.4
frame_000851.PNG,885.69,421.4,999.0,570.4
frame_000852.PNG,885.69,421.4,999.0,570.4
frame_000853.PNG,885.69,421.4,999.0,570.4
frame_000854.PNG,885.69,421.4,999.0,570.4
frame_000855.PNG,885.69,421.4,999.0,570.4
frame_000856.PNG,885.69,421.4,999.0,570.4
frame_000857.PNG,885.69,421.4,999.0,570.4
frame_000858.PNG,885.69,421.4,999.0,570.4
frame_000859.PNG,885.69,421.4,999.0,570.4
frame_000860.PNG,885.69,421.4,999.0,570.4
frame_000861.PNG,885.69,421.4,999.0,570.4
frame_000862.PNG,885.69,421.4,999.0,570.4
frame_000863.PNG,885.69,421.4,999.0,570.4
frame_000864.PNG,885.69,421.4,999.0,570.4
frame_000865.PNG,885.69,421.4,999.0,570.4
frame_000866.PNG,885.69,421.4,999.0,570.4
frame_000867.PNG,885.69,421.4,999.0,570.4
frame_000868.PNG,885.69,421.4,999.0,570.4
frame_000869.PNG,885.69,421.4,999.0,570.4
frame_000870.PNG,885.69,421.4,999.0,570.4
frame_000871.PNG,885.69,421.4,999.0,570.4
frame_000872.PNG,885.69,421.4,999.0,570.4
frame_000873.PNG,885.69,421.4,999.0,570.4
frame_000874.PNG,885.69,421.4,999.0,570.4
frame_000875.PNG,885.69,421.4,999.0,570.4
frame_000876.PNG,885.69,421.4,999.0,570.4
frame_000877.PNG,885.69,421.4,999.0,570.4
frame_000878.PNG,885.69,421.4,999.0,570.4
frame_000879.PNG,885.69,421.4,999.0,570.4
frame_000880.PNG,885.69,421.4,999.0,570.4
frame_000881.PNG,885.69,421.4,999.0,570.4
frame_000882.PNG,885.69,421.4,999.0,570.4
frame_000883.PNG,885.69,421.4,999.0,570.4
frame_000884.PNG,885.69,421.4,999.0,570.4
frame_000885.PNG,885.69,421.4,999.0,570.4
frame_000886.PNG,885.69,421.4,999.0,570.4
frame_000887.PNG,885.69,421.4,999.0,570.4
frame_000888.PNG,885.69,421.4,999.0,570.4
frame_000889.PNG,885.69,421.4,999.0,570.4
frame_000890.PNG,885.69,421.4,999.0,570.4
frame_000891.PNG,885.69,421.4,999.0,570.4
frame_000892.PNG,885.69,421.4,999.0,570.4
frame_000893.PNG,885.69,421.4,999.0,570.4
frame_000894.PNG,885.69,421.4,999.0,570.4
frame_000895.PNG,885.69,421.4,999.0,570.4
frame_000896.PNG,885.69,421.4,999.0,570.4
frame_000897.PNG,885.69,421.4,999.0,570.4
frame_000898.PNG,885.69,421.4,999.0,570.4
frame_000899.PNG,885.69,421.4,999.0,570.4
frame_000900.PNG,885.69,421.4,999.0,570.4
frame_000097.PNG,598.22,0.0,619.51,10.59
frame_000098.PNG,598.22,0.0,620.01,11.53
frame_000099.PNG,598.22,0.0,620.5,12.46
frame_000100.PNG,598.22,0.0,621.0,13.4
frame_000101.PNG,598.08,0.0,621.29,14.4
frame_000102.PNG,597.94,0.0,621.58,15.4
frame_000103.PNG,597.8,0.0,621.87,16.4
frame_000104.PNG,597.66,0.0,622.16,17.4
frame_000105.PNG,597.52,0.0,622.45,18.4
frame_000106.PNG,597.38,0.0,622.74,19.4
frame_000107.PNG,597.24,0.0,623.03,20.4
frame_000108.PNG,597.1,0.0,623.32,21.4
frame_000109.PNG,596.96,0.0,623.61,22.4
frame_000110.PNG,596.82,0.0,623.9,23.4
frame_000111.PNG,597.04,1.01,624.35,24.55
frame_000112.PNG,597.26,2.02,624.8,25.7
frame_000113.PNG,597.48,3.03,625.25,26.85
frame_000114.PNG,597.7,4.04,625.7,28.0
frame_000115.PNG,597.92,5.05,626.15,29.15
frame_000116.PNG,598.14,6.06,626.6,30.3
frame_000117.PNG,598.36,7.07,627.05,31.45
frame_000118.PNG,598.58,8.08,627.5,32.6
frame_000119.PNG,598.8,9.09,627.95,33.75
frame_000120.PNG,599.02,10.1,628.4,34.9
frame_000121.PNG,599.11,10.84,628.73,36.01
frame_000122.PNG,599.2,11.58,629.06,37.12
frame_000123.PNG,599.29,12.32,629.39,38.23
frame_000124.PNG,599.38,13.06,629.72,39.34
frame_000125.PNG,599.47,13.8,630.05,40.45
frame_000126.PNG,599.56,14.54,630.38,41.56
frame_000127.PNG,599.65,15.28,630.71,42.67
frame_000128.PNG,599.74,16.02,631.04,43.78
frame_000129.PNG,599.83,16.76,631.37,44.89
frame_000130.PNG,599.92,17.5,631.7,46.0
frame_000131.PNG,600.3,18.52,632.18,47.21
frame_000132.PNG,600.68,19.54,632.66,48.42
frame_000133.PNG,601.06,20.56,633.14,49.63
frame_000134.PNG,601.44,21.58,633.62,50.84
frame_000135.PNG,601.82,22.6,634.1,52.05
frame_000136.PNG,602.2,23.62,634.58,53.26
frame_000137.PNG,602.58,24.64,635.06,54.47
frame_000138.PNG,602.96,25.66,635.54,55.68
frame_000139.PNG,603.34,26.68,636.02,56.89
frame_000140.PNG,603.72,27.7,636.5,58.1
frame_000141.PNG,604.01,28.82,637.03,59.38
frame_000142.PNG,604.3,29.94,637.56,60.66
frame_000143.PNG,604.59,31.06,638.09,61.94
frame_000144.PNG,604.88,32.18,638.62,63.22
frame_000145.PNG,605.17,33.3,639.15,64.5
frame_000146.PNG,605.46,34.42,639.68,65.78
frame_000147.PNG,605.75,35.54,640.21,67.06
frame_000148.PNG,606.04,36.66,640.74,68.34
frame_000149.PNG,606.33,37.78,641.27,69.62
frame_000150.PNG,606.62,38.9,641.8,70.9
frame_000151.PNG,606.95,39.98,642.46,72.32
frame_000152.PNG,607.28,41.06,643.12,73.74
frame_000153.PNG,607.61,42.14,643.78,75.16
frame_000154.PNG,607.94,43.22,644.44,76.58
frame_000155.PNG,608.27,44.3,645.1,78.0
frame_000156.PNG,608.6,45.38,645.76,79.42
frame_000157.PNG,608.93,46.46,646.42,80.84
frame_000158.PNG,609.26,47.54,647.08,82.26
frame_000159.PNG,609.59,48.62,647.74,83.68
frame_000160.PNG,609.92,49.7,648.4,85.1
frame_000161.PNG,610.37,51.21,649.02,86.85
frame_000162.PNG,610.82,52.72,649.64,88.6
frame_000163.PNG,611.27,54.23,650.26,90.35
frame_000164.PNG,611.72,55.74,650.88,92.1
frame_000165.PNG,612.17,57.25,651.5,93.85
frame_000166.PNG,612.62,58.76,652.12,95.6
frame_000167.PNG,613.07,60.27,652.74,97.35
frame_000168.PNG,613.52,61.78,653.36,99.1
frame_000169.PNG,613.97,63.29,653.98,100.85
frame_000170.PNG,614.42,64.8,654.6,102.6
frame_000171.PNG,614.83,66.29,655.37,104.42
frame_000172.PNG,615.23,67.78,656.14,106.24
frame_000173.PNG,615.64,69.27,656.91,108.06
frame_000174.PNG,616.04,70.76,657.68,109.88
frame_000175.PNG,616.45,72.25,658.45,111.7
frame_000176.PNG,616.85,73.74,659.22,113.52
frame_000177.PNG,617.26,75.23,659.99,115.34
frame_000178.PNG,617.66,76.72,660.76,117.16
frame_000179.PNG,618.07,78.21,661.53,118.98
frame_000180.PNG,618.47,79.7,662.3,120.8
frame_000181.PNG,618.81,81.52,663.0,123.11
frame_000182.PNG,619.14,83.33,663.7,125.42
frame_000183.PNG,619.48,85.14,664.4,127.73
frame_000184.PNG,619.81,86.95,665.1,130.04
frame_000185.PNG,620.14,88.76,665.8,132.35
frame_000186.PNG,620.48,90.58,666.5,134.66
frame_000187.PNG,620.81,92.39,667.2,136.97
frame_000188.PNG,621.14,94.2,667.9,139.28
frame_000189.PNG,621.48,96.01,668.6,141.59
frame_000190.PNG,621.81,97.82,669.3,143.9
frame_000191.PNG,622.12,99.97,669.89,146.58
frame_000192.PNG,622.44,102.12,670.48,149.26
frame_000193.PNG,622.75,104.27,671.07,151.94
frame_000194.PNG,623.06,106.42,671.66,154.62
frame_000195.PNG,623.37,108.56,672.25,157.3
frame_000196.PNG,623.68,110.71,672.84,159.98
frame_000197.PNG,624.0,112.86,673.43,162.66
frame_000198.PNG,624.31,115.01,674.02,165.34
frame_000199.PNG,624.62,117.16,674.61,168.02
frame_000200.PNG,624.93,119.3,675.2,170.7
frame_000201.PNG,624.93,121.82,675.93,173.9
frame_000202.PNG,624.93,124.34,676.66,177.1
frame_000203.PNG,624.93,126.86,677.39,180.3
frame_000204.PNG,624.93,129.38,678.12,183.5
frame_000205.PNG,624.93,131.89,678.85,186.7
frame_000206.PNG,624.93,134.41,679.58,189.9
frame_000207.PNG,624.93,136.93,680.31,193.1
frame_000208.PNG,624.93,139.45,681.04,196.3
frame_000209.PNG,624.93,141.97,681.77,199.5
frame_000210.PNG,624.93,144.48,682.5,202.7
frame_000211.PNG,624.97,147.65,683.04,206.59
frame_000212.PNG,625.0,150.82,683.58,210.48
frame_000213.PNG,625.04,153.99,684.12,214.37
frame_000214.PNG,625.08,157.16,684.66,218.26
frame_000215.PNG,625.11,160.32,685.2,222.15
frame_000216.PNG,625.15,163.49,685.74,226.04
frame_000217.PNG,625.18,166.66,686.28,229.93
frame_000218.PNG,625.22,169.83,686.82,233.82
frame_000219.PNG,625.26,173.0,687.36,237.71
frame_000220.PNG,625.29,176.16,687.9,241.6
frame_000221.PNG,625.12,179.71,688.5,246.31
frame_000222.PNG,624.95,183.26,689.1,251.02
frame_000223.PNG,624.79,186.81,689.7,255.73
frame_000224.PNG,624.62,190.36,690.3,260.44
frame_000225.PNG,624.45,193.9,690.9,265.15
frame_000226.PNG,624.28,197.45,691.51,269.86
frame_000227.PNG,624.11,201.0,692.11,274.57
frame_000228.PNG,623.94,204.55,692.71,279.28
frame_000229.PNG,623.77,208.1,693.31,283.99
frame_000230.PNG,623.6,211.64,693.91,288.7
frame_000231.PNG,622.84,216.47,694.1,294.52
frame_000232.PNG,622.08,221.29,694.29,300.34
frame_000233.PNG,621.32,226.12,694.48,306.16
frame_000234.PNG,620.56,230.94,694.67,311.98
frame_000235.PNG,619.8,235.77,694.85,317.8
frame_000236.PNG,619.04,240.59,695.04,323.62
frame_000237.PNG,618.28,245.41,695.23,329.44
frame_000238.PNG,617.52,250.24,695.42,335.26
frame_000239.PNG,616.76,255.06,695.61,341.08
frame_000240.PNG,616.0,259.89,695.8,346.9
frame_000241.PNG,614.13,265.91,695.47,355.09
frame_000242.PNG,612.26,271.93,695.15,363.28
frame_000243.PNG,610.39,277.95,694.82,371.47
frame_000244.PNG,608.52,283.98,694.49,379.66
frame_000245.PNG,606.65,290.0,694.17,387.85
frame_000246.PNG,604.78,296.02,693.84,396.04
frame_000247.PNG,602.91,302.04,693.51,404.23
frame_000248.PNG,601.04,308.06,693.19,412.42
frame_000249.PNG,599.17,314.09,692.86,420.61
frame_000250.PNG,597.3,320.11,692.54,428.8
frame_000251.PNG,593.86,327.89,691.58,439.66
frame_000252.PNG,590.43,335.67,690.62,450.51
frame_000253.PNG,586.99,343.45,689.66,461.37
frame_000254.PNG,583.56,351.23,688.7,472.23
frame_000255.PNG,580.12,359.01,687.75,483.08
frame_000256.PNG,575.7,367.97,685.8,495.13
frame_000257.PNG,571.27,376.94,683.85,507.17
frame_000258.PNG,566.85,385.91,681.91,519.21
frame_000259.PNG,562.42,394.87,679.96,531.26
frame_000260.PNG,558.0,403.84,678.01,543.3
frame_000261.PNG,551.94,415.04,675.14,559.64
frame_000262.PNG,545.88,426.24,672.26,575.98
frame_000263.PNG,539.82,437.44,669.38,592.32
frame_000264.PNG,533.76,448.64,666.51,608.66
frame_000265.PNG,527.7,459.84,663.63,625.0
frame_000266.PNG,518.8,472.94,659.33,644.44
frame_000267.PNG,509.9,486.04,655.03,663.88
frame_000268.PNG,501.0,499.14,650.73,683.32
frame_000269.PNG,492.1,512.24,646.43,702.76
frame_000270.PNG,483.2,525.33,642.13,722.2
frame_000271.PNG,467.58,544.65,634.87,753.7
frame_000272.PNG,451.96,563.97,627.61,785.2
frame_000273.PNG,436.34,583.28,620.35,816.7
frame_000274.PNG,420.72,602.6,613.09,848.2
frame_000275.PNG,405.1,621.91,605.84,879.7
frame_000276.PNG,389.48,641.23,598.58,911.2
frame_000277.PNG,373.86,660.55,591.32,942.7
frame_000278.PNG,358.24,679.86,584.06,974.2
frame_000279.PNG,342.62,699.18,576.8,1005.7
frame_000280.PNG,327.0,718.49,569.54,1037.2
frame_000281.PNG,302.7,743.7,558.01,1080.0
frame_000282.PNG,279.6,772.71,544.87,1080.0
frame_000283.PNG,260.63,801.72,531.74,1080.0
frame_000284.PNG,241.67,830.74,518.6,1080.0
frame_000285.PNG,222.7,859.75,505.47,1080.0
frame_000286.PNG,241.0,898.7,490.09,1080.0
frame_000287.PNG,237.8,937.64,474.71,1080.0
frame_000288.PNG,237.8,937.64,474.71,1080.0
frame_000105.PNG,551.5,0.0,574.0,16.1
frame_000106.PNG,551.5,0.0,574.18,17.04
frame_000107.PNG,551.5,0.0,574.36,17.98
frame_000108.PNG,551.5,0.0,574.54,18.92
frame_000109.PNG,551.5,0.0,574.72,19.86
frame_000110.PNG,551.5,0.0,574.9,20.8
frame_000111.PNG,551.45,0.51,575.02,21.64
frame_000112.PNG,551.4,1.02,575.14,22.48
frame_000113.PNG,551.35,1.53,575.26,23.32
frame_000114.PNG,551.3,2.04,575.38,24.16
frame_000115.PNG,551.25,2.55,575.5,25.0
frame_000116.PNG,551.2,3.06,575.62,25.84
frame_000117.PNG,551.15,3.57,575.74,26.68
frame_000118.PNG,551.1,4.08,575.86,27.52
frame_000119.PNG,551.05,4.59,575.98,28.36
frame_000120.PNG,551.0,5.1,576.1,29.2
frame_000121.PNG,551.06,5.8,576.16,29.9
frame_000122.PNG,551.12,6.5,576.22,30.6
frame_000123.PNG,551.18,7.2,576.28,31.3
frame_000124.PNG,551.24,7.9,576.34,32.0
frame_000125.PNG,551.3,8.6,576.4,32.7
frame_000126.PNG,551.36,9.3,576.46,33.4
frame_000127.PNG,551.42,10.0,576.52,34.1
frame_000128.PNG,551.48,10.7,576.58,34.8
frame_000129.PNG,551.54,11.4,576.64,35.5
frame_000130.PNG,551.6,12.1,576.7,36.2
frame_000131.PNG,551.54,12.68,576.82,36.92
frame_000132.PNG,551.48,13.26,576.94,37.64
frame_000133.PNG,551.42,13.84,577.06,38.36
frame_000134.PNG,551.36,14.42,577.18,39.08
frame_000135.PNG,551.3,15.0,577.3,39.8
frame_000136.PNG,551.24,15.58,577.42,40.52
frame_000137.PNG,551.18,16.16,577.54,41.24
frame_000138.PNG,551.12,16.74,577.66,41.96
frame_000139.PNG,551.06,17.32,577.78,42.68
frame_000140.PNG,551.0,17.9,577.9,43.4
frame_000141.PNG,550.79,18.44,577.99,44.13
frame_000142.PNG,550.58,18.98,578.08,44.86
frame_000143.PNG,550.37,19.52,578.17,45.59
frame_000144.PNG,550.16,20.06,578.26,46.32
frame_000145.PNG,549.95,20.6,578.35,47.05
frame_000146.PNG,549.74,21.14,578.44,47.78
frame_000147.PNG,549.53,21.68,578.53,48.51
frame_000148.PNG,549.32,22.22,578.62,49.24
frame_000149.PNG,549.11,22.76,578.71,49.97
frame_000150.PNG,548.9,23.3,578.8,50.7
frame_000151.PNG,548.78,24.02,578.88,51.54
frame_000152.PNG,548.66,24.74,578.96,52.38
frame_000153.PNG,548.54,25.46,579.04,53.22
frame_000154.PNG,548.42,26.18,579.12,54.06
frame_000155.PNG,548.3,26.9,579.2,54.9
frame_000156.PNG,548.18,27.62,579.28,55.74
frame_000157.PNG,548.06,28.34,579.36,56.58
frame_000158.PNG,547.94,29.06,579.44,57.42
frame_000159.PNG,547.82,29.78,579.52,58.26
frame_000160.PNG,547.7,30.5,579.6,59.1
frame_000161.PNG,547.71,31.24,579.66,59.94
frame_000162.PNG,547.72,31.98,579.72,60.78
frame_000163.PNG,547.73,32.72,579.78,61.62
frame_000164.PNG,547.74,33.46,579.84,62.46
frame_000165.PNG,547.75,34.2,579.9,63.3
frame_000166.PNG,547.76,34.94,579.96,64.14
frame_000167.PNG,547.77,35.68,580.02,64.98
frame_000168.PNG,547.78,36.42,580.08,65.82
frame_000169.PNG,547.79,37.16,580.14,66.66
frame_000170.PNG,547.8,37.9,580.2,67.5
frame_000171.PNG,547.58,38.74,580.24,68.54
frame_000172.PNG,547.36,39.58,580.28,69.58
frame_000173.PNG,547.14,40.42,580.32,70.62
frame_000174.PNG,546.92,41.26,580.36,71.66
frame_000175.PNG,546.7,42.1,580.4,72.7
frame_000176.PNG,546.48,42.94,580.44,73.74
frame_000177.PNG,546.26,43.78,580.48,74.78
frame_000178.PNG,546.04,44.62,580.52,75.82
frame_000179.PNG,545.82,45.46,580.56,76.86
frame_000180.PNG,545.6,46.3,580.6,77.9
frame_000181.PNG,545.58,47.1,580.72,79.03
frame_000182.PNG,545.56,47.9,580.84,80.16
frame_000183.PNG,545.54,48.7,580.96,81.29
frame_000184.PNG,545.52,49.5,581.08,82.42
frame_000185.PNG,545.5,50.3,581.2,83.55
frame_000186.PNG,545.48,51.1,581.32,84.68
frame_000187.PNG,545.46,51.9,581.44,85.81
frame_000188.PNG,545.44,52.7,581.56,86.94
frame_000189.PNG,545.42,53.5,581.68,88.07
frame_000190.PNG,545.4,54.3,581.8,89.2
frame_000191.PNG,545.34,55.47,581.97,90.36
frame_000192.PNG,545.28,56.64,582.14,91.52
frame_000193.PNG,545.22,57.81,582.31,92.68
frame_000194.PNG,545.16,58.98,582.48,93.84
frame_000195.PNG,545.1,60.15,582.65,95.0
frame_000196.PNG,545.04,61.32,582.82,96.16
frame_000197.PNG,544.98,62.49,582.99,97.32
frame_000198.PNG,544.92,63.66,583.16,98.48
frame_000199.PNG,544.86,64.83,583.33,99.64
frame_000200.PNG,544.8,66.0,583.5,100.8
frame_000201.PNG,544.68,67.1,583.61,102.14
frame_000202.PNG,544.56,68.2,583.72,103.48
frame_000203.PNG,544.44,69.3,583.83,104.82
frame_000204.PNG,544.33,70.4,583.94,106.16
frame_000205.PNG,544.21,71.5,584.05,107.5
frame_000206.PNG,544.09,72.6,584.16,108.84
frame_000207.PNG,543.97,73.7,584.27,110.18
frame_000208.PNG,543.85,74.8,584.38,111.52
frame_000209.PNG,543.73,75.9,584.49,112.86
frame_000210.PNG,543.61,77.0,584.6,114.2
frame_000211.PNG,543.45,78.24,584.53,115.67
frame_000212.PNG,543.29,79.47,584.46,117.14
frame_000213.PNG,543.13,80.71,584.39,118.61
frame_000214.PNG,542.97,81.95,584.32,120.08
frame_000215.PNG,542.81,83.19,584.25,121.55
frame_000216.PNG,542.66,84.43,584.18,123.02
frame_000217.PNG,542.5,85.67,584.11,124.49
frame_000218.PNG,542.34,86.9,584.04,125.96
frame_000219.PNG,542.18,88.14,583.97,127.43
frame_000220.PNG,542.02,89.38,583.9,128.9
frame_000221.PNG,541.86,90.83,584.14,130.62
frame_000222.PNG,541.71,92.27,584.38,132.34
frame_000223.PNG,541.55,93.72,584.62,134.06
frame_000224.PNG,541.39,95.16,584.86,135.78
frame_000225.PNG,541.23,96.61,585.1,137.5
frame_000226.PNG,541.08,98.05,585.34,139.22
frame_000227.PNG,540.92,99.5,585.58,140.94
frame_000228.PNG,540.76,100.94,585.82,142.66
frame_000229.PNG,540.6,102.39,586.06,144.38
frame_000230.PNG,540.45,103.83,586.3,146.1
frame_000231.PNG,540.12,105.46,586.44,148.06
frame_000232.PNG,539.8,107.1,586.59,150.02
frame_000233.PNG,539.47,108.73,586.73,151.98
frame_000234.PNG,539.15,110.36,586.87,153.94
frame_000235.PNG,538.82,112.0,587.02,155.9
frame_000236.PNG,538.5,113.63,587.16,157.86
frame_000237.PNG,538.17,115.26,587.3,159.82
frame_000238.PNG,537.85,116.9,587.45,161.78
frame_000239.PNG,537.52,118.53,587.59,163.74
frame_000240.PNG,537.2,120.16,587.73,165.7
frame_000241.PNG,536.96,121.97,587.75,167.86
frame_000242.PNG,536.72,123.77,587.76,170.02
frame_000243.PNG,536.48,125.57,587.78,172.18
frame_000244.PNG,536.24,127.37,587.79,174.34
frame_000245.PNG,536.0,129.18,587.8,176.5
frame_000246.PNG,535.76,130.98,587.82,178.66
frame_000247.PNG,535.52,132.78,587.83,180.82
frame_000248.PNG,535.28,134.58,587.85,182.98
frame_000249.PNG,535.04,136.39,587.86,185.14
frame_000250.PNG,534.8,138.19,587.88,187.3
frame_000251.PNG,534.29,140.31,587.95,189.96
frame_000252.PNG,533.78,142.42,588.02,192.62
frame_000253.PNG,533.27,144.54,588.09,195.28
frame_000254.PNG,532.76,146.66,588.16,197.94
frame_000255.PNG,532.25,148.78,588.24,200.6
frame_000256.PNG,531.74,150.89,588.31,203.26
frame_000257.PNG,531.23,153.01,588.38,205.92
frame_000258.PNG,530.72,155.13,588.45,208.58
frame_000259.PNG,530.21,157.25,588.52,211.24
frame_000260.PNG,529.7,159.36,588.59,213.9
frame_000261.PNG,529.12,161.77,588.35,216.81
frame_000262.PNG,528.54,164.18,588.11,219.72
frame_000263.PNG,527.96,166.59,587.87,222.63
frame_000264.PNG,527.38,169.01,587.63,225.54
frame_000265.PNG,526.8,171.42,587.39,228.45
frame_000266.PNG,526.22,173.83,587.15,231.36
frame_000267.PNG,525.64,176.24,586.9,234.27
frame_000268.PNG,525.06,178.65,586.66,237.18
frame_000269.PNG,524.48,181.06,586.42,240.09
frame_000270.PNG,523.9,183.47,586.18,243.0
frame_000271.PNG,522.82,186.44,585.85,246.66
frame_000272.PNG,521.74,189.41,585.53,250.32
frame_000273.PNG,520.66,192.38,585.2,253.98
frame_000274.PNG,519.58,195.35,584.87,257.64
frame_000275.PNG,518.5,198.32,584.55,261.3
frame_000276.PNG,517.42,201.29,584.22,264.96
frame_000277.PNG,516.34,204.26,583.9,268.62
frame_000278.PNG,515.26,207.23,583.57,272.28
frame_000279.PNG,514.18,210.2,583.24,275.94
frame_000280.PNG,513.1,213.17,582.92,279.6
frame_000281.PNG,511.63,216.6,582.27,283.92
frame_000282.PNG,510.16,220.04,581.63,288.24
frame_000283.PNG,508.69,223.47,580.98,292.56
frame_000284.PNG,507.22,226.9,580.34,296.88
frame_000285.PNG,505.75,230.34,579.7,301.2
frame_000286.PNG,504.28,233.77,579.05,305.52
frame_000287.PNG,502.81,237.21,578.41,309.84
frame_000288.PNG,501.34,240.64,577.77,314.16
frame_000289.PNG,499.87,244.07,577.12,318.48
frame_000290.PNG,498.4,247.51,576.48,322.8
